mu,seed,ordered,fdom_mean,fdom_std
0.5,3,False,0.3413798014322917,0.004522648334933721
0.5,30,False,0.34105021158854165,0.0044665526602379775
0.5,31,False,0.341912841796875,0.004453095051179531
0.5,32,False,0.34193318684895835,0.004596280483703484
0.5,33,False,0.33979899088541665,0.0037680969847805096
0.5,34,False,0.34028727213541665,0.004490875199887806
0.5,35,False,0.34202880859375,0.004452427145725847
0.5,36,False,0.342645263671875,0.004942901897626482
0.5,37,False,0.341375732421875,0.0038729311614289436
0.5,38,False,0.33996785481770836,0.004094225765242756
0.5,39,False,0.3414835611979167,0.0038537223662927743
0.5,4,False,0.34139811197916664,0.0036631174466124792
0.5,40,False,0.34164632161458336,0.004987254122731351
0.5,41,False,0.34185994466145836,0.004578219454372841
0.5,42,False,0.341839599609375,0.005450047574652229
0.5,43,False,0.34073486328125,0.005109693752537968
0.5,44,False,0.34159749348958335,0.005300975841279186
0.5,45,False,0.3421142578125,0.004678532181294045
0.5,46,False,0.3406270345052083,0.0043764401328670426
0.5,47,False,0.3413594563802083,0.004458772617606288
0.5,48,False,0.34157918294270834,0.0054718436467489865
0.5,49,False,0.340655517578125,0.004716748802724617
0.5,5,False,0.3409627278645833,0.004002291139115439
0.5,50,False,0.3410400390625,0.003475561390727831
0.5,51,False,0.3411376953125,0.004218360977132513
0.5,52,False,0.34135335286458335,0.004927769853052024
0.5,53,False,0.34089558919270835,0.004668442964962104
0.5,54,False,0.3404296875,0.00399711467073048
0.5,55,False,0.34027099609375,0.0036079642551248687
0.5,56,False,0.3407511393229167,0.0039399200618313495
0.5,57,False,0.3411031087239583,0.003498739145062279
0.5,58,False,0.3416666666666667,0.003025141636323571
0.5,59,False,0.34182535807291664,0.00440304907889815
0.5,6,False,0.34075927734375,0.004193933990960183
0.5,60,False,0.34022216796875,0.0040702228011524535
0.5,61,False,0.34065348307291665,0.0046932538357959365
0.5,62,False,0.34057413736979164,0.0037550424520649806
0.5,63,False,0.340899658203125,0.0038076073436963663
0.5,7,False,0.34043782552083335,0.0038576579390561987
0.5,8,False,0.3401692708333333,0.0036101089619365477
0.5,9,False,0.3400960286458333,0.003518778952130705
0.3333333333333333,0,False,0.9262532552083333,0.00729579808495164
0.3333333333333333,1,False,0.925830078125,0.008137131705986057
0.3333333333333333,10,False,0.9248636881510417,0.009321921924182103
0.3333333333333333,11,False,0.9268717447916667,0.00801477413937006
0.3333333333333333,12,False,0.9273173014322916,0.007803356595163574
0.3333333333333333,13,False,0.9284037272135417,0.006576208513011359
0.3333333333333333,14,False,0.9277384440104167,0.006274836254305322
0.3333333333333333,15,False,0.9238810221354167,0.009776576365428759
0.3333333333333333,16,False,0.9241414388020833,0.009045027591625046
0.3333333333333333,17,False,0.9239888509114583,0.009514850141911845
0.3333333333333333,18,False,0.9266316731770833,0.007316804877607251
0.3333333333333333,19,False,0.9257853190104167,0.007580326149546366
0.3333333333333333,2,False,0.9263834635416667,0.008261159442539894
0.3333333333333333,20,False,0.92659912109375,0.007115062353075842
0.3333333333333333,21,False,0.9258829752604166,0.007338858208418515
0.3333333333333333,22,False,0.9274495442708334,0.006792298550845216
0.3333333333333333,23,False,0.9271952311197916,0.007292549045851748
0.3333333333333333,24,False,0.9255859375,0.007991463945089592
0.3333333333333333,25,False,0.926654052734375,0.007306448678251418
0.3333333333333333,26,False,0.9276875813802083,0.007429120782131746
0.3333333333333333,27,False,0.9270284016927083,0.00737885645570295
0.3333333333333333,28,False,0.9284769694010416,0.005722417974737351
0.3333333333333333,29,False,0.924505615234375,0.009440915522292682
0.3333333333333333,3,False,0.9278788248697917,0.00687532401284685
0.3333333333333333,30,False,0.9253377278645833,0.00812415811464488
0.3333333333333333,31,False,0.9252848307291667,0.007466635223305435
0.3333333333333333,32,False,0.9273661295572917,0.00770566504278701
0.3333333333333333,33,False,0.9275736490885417,0.006253398196617555
0.3333333333333333,34,False,0.9251118977864583,0.009784013389975256
0.3333333333333333,35,False,0.9274027506510417,0.007345257248199914
0.3333333333333333,36,False,0.924066162109375,0.008943935965802343
0.3333333333333333,37,False,0.9225443522135417,0.010960838795661074
0.3333333333333333,38,False,0.9256368001302083,0.008809700976412017
0.3333333333333333,39,False,0.9272786458333333,0.007133366366782307
0.3333333333333333,4,False,0.92626953125,0.00831336768839431
0.3333333333333333,40,False,0.9263692220052083,0.007555443739579845
0.3333333333333333,41,False,0.923883056640625,0.00949658586301054
0.3333333333333333,42,False,0.9240824381510416,0.00994977991020722
0.3333333333333333,43,False,0.9285420735677083,0.005996056873099064
0.3333333333333333,44,False,0.9253926595052083,0.008553222741809864
0.3333333333333333,45,False,0.9251566569010417,0.00797753360037424
0.3333333333333333,46,False,0.9271097819010417,0.0064713709119123405
0.3333333333333333,47,False,0.9266337076822917,0.0068426641036270965
0.3333333333333333,48,False,0.9259785970052083,0.010086764338101455
0.3333333333333333,49,False,0.9251078287760417,0.008531155835688921
0.3333333333333333,5,False,0.9242167154947917,0.00962371050638091
0.3333333333333333,50,False,0.9265543619791666,0.007575334732219363
0.3333333333333333,51,False,0.926446533203125,0.0072944264071315695
0.3333333333333333,52,False,0.9274983723958333,0.007472570071067169
0.3333333333333333,53,False,0.9262369791666667,0.007921989182605104
0.3333333333333333,54,False,0.923773193359375,0.010247199271941228
0.3333333333333333,55,False,0.9266255696614584,0.008244222045374271
0.3333333333333333,56,False,0.9259928385416667,0.007731281479600355
0.3333333333333333,57,False,0.9264078776041667,0.007543987012060003
0.3333333333333333,58,False,0.9257792154947917,0.0083663962538494
0.3333333333333333,59,False,0.9266988118489583,0.0078556693319313
0.3333333333333333,6,False,0.9258890787760417,0.008499748106649238
0.3333333333333333,60,False,0.9264689127604167,0.007576360813962593
0.3333333333333333,61,False,0.9269449869791667,0.00712115651843132
0.3333333333333333,62,False,0.9252482096354167,0.008994242644217504
0.3333333333333333,63,False,0.9283894856770833,0.005385591611105094
0.3333333333333333,7,False,0.927716064453125,0.0073862483928711165
0.3333333333333333,8,False,0.9264200846354167,0.007184795156328651
0.3333333333333333,9,False,0.9276590983072917,0.006296877760317281
0.25,0,False,0.9533162434895833,0.001670753713028258
0.25,1,False,0.9534688313802083,0.0018259942098087967
0.25,10,False,0.9532389322916667,0.0017805628799047143
0.25,11,False,0.953546142578125,0.0015329709859322426
0.25,12,False,0.9539164225260417,0.0016237709683624162
0.25,13,False,0.95322265625,0.0014319737399426625
0.25,14,False,0.953997802734375,0.0014481461729571633
0.25,15,False,0.9532511393229167,0.0017777152133237632
0.25,16,False,0.953643798828125,0.0022519546557308485
0.25,17,False,0.9526713053385417,0.0019321384369176435
0.25,18,False,0.952911376953125,0.0016920247287021612
0.25,19,False,0.95343017578125,0.0020796186390364263
0.25,2,False,0.9534993489583333,0.001806800995544992
0.25,20,False,0.95262451171875,0.0019299338282637692
0.25,21,False,0.95294189453125,0.0017868469823878106
0.25,22,False,0.9534200032552084,0.0013870865001395947
0.25,23,False,0.953607177734375,0.0019126740434611165
0.25,24,False,0.952911376953125,0.0021101899397739455
0.25,25,False,0.953826904296875,0.0015729041214836326
0.25,26,False,0.9534098307291666,0.0013045288009723116
0.25,27,False,0.9539388020833334,0.0020744970805021776
0.25,28,False,0.9539652506510417,0.0016351410882648586
0.25,29,False,0.954241943359375,0.0017797548756336835
0.25,3,False,0.9537556966145834,0.0016500075558447673
0.25,30,False,0.95335693359375,0.0017018778956745053
0.25,31,False,0.9536153157552083,0.002089119862076672
0.25,32,False,0.95343017578125,0.001381876914559172
0.25,33,False,0.9533711751302083,0.0017513639588043418
0.25,34,False,0.9539774576822917,0.0017999668978514259
0.25,35,False,0.9531962076822916,0.001592856472503515
0.25,36,False,0.9530354817708333,0.0018148926840220998
0.25,37,False,0.9532999674479167,0.0016489837287879921
0.25,38,False,0.9535502115885417,0.0021722275960782056
0.25,39,False,0.9535359700520833,0.0015451206487181474
0.25,4,False,0.9534993489583333,0.001399621293148527
0.25,40,False,0.9534810384114584,0.0018819613064960281
0.25,41,False,0.9535929361979166,0.0016022035303155711
0.25,42,False,0.9535380045572917,0.0018843747152507873
0.25,43,False,0.953173828125,0.0017267232966740728
