mu,seed,ordered,fdom_mean,fdom_std
0.37,18,False,0.35062052408854166,0.010995871272677545
0.37,19,False,0.3486836751302083,0.009755231836904714
0.37,2,False,0.35058186848958334,0.008168546265708785
0.37,20,False,0.3512797037760417,0.009066867588907616
0.37,21,False,0.349456787109375,0.007881554750554881
0.37,22,False,0.35103963216145834,0.009627467175376594
0.37,23,False,0.3525492350260417,0.008895317686935505
0.37,24,False,0.3457132975260417,0.007177244473878219
0.37,25,False,0.34876708984375,0.008852824876130207
0.37,26,False,0.348419189453125,0.007614988841119406
0.37,27,False,0.34997151692708334,0.008991370495328022
0.37,28,False,0.348779296875,0.009667534609721896
0.37,29,False,0.35118001302083335,0.011626099150547756
0.37,3,False,0.351739501953125,0.009756215330547385
0.37,30,False,0.3481363932291667,0.0096081011443855
0.37,31,False,0.35008341471354165,0.00895492985301171
0.37,32,False,0.34873046875,0.010073865636065703
0.37,33,False,0.34679972330729164,0.006330113419057707
0.37,34,False,0.34768880208333336,0.007653002753146114
0.37,35,False,0.34988810221354166,0.010334854116933799
0.37,36,False,0.3478271484375,0.008605183595933411
0.37,37,False,0.35150146484375,0.009651715008954878
0.37,38,False,0.34747517903645836,0.00788161357016172
0.37,39,False,0.3489766438802083,0.008975689370682488
0.37,4,False,0.348333740234375,0.01181444041396025
0.37,40,False,0.34897257486979166,0.009265204848065669
0.37,41,False,0.35035807291666665,0.00929066465731253
0.37,42,False,0.35243123372395835,0.010686158184927259
0.37,43,False,0.35237223307291665,0.010381575127407958
0.37,44,False,0.3495869954427083,0.00806892280844995
0.37,45,False,0.3498453776041667,0.009394388988648772
0.37,46,False,0.3487345377604167,0.007826797330462607
0.37,47,False,0.349346923828125,0.009853516204702904
0.37,48,False,0.35388590494791666,0.013753221500513427
0.37,49,False,0.35032552083333335,0.0088220603239051
0.37,5,False,0.349444580078125,0.009195848537389863
0.37,50,False,0.350006103515625,0.009349459056497214
0.37,51,False,0.3504130045572917,0.008569316857954609
0.37,52,False,0.348248291015625,0.010260675406057898
0.37,53,False,0.35141194661458336,0.009016068620821069
0.37,54,False,0.35347086588541665,0.013195361626965683
0.37,55,False,0.34702962239583335,0.00844012615950749
0.37,56,False,0.34986775716145835,0.009997509946020331
0.37,57,False,0.350225830078125,0.00879996788780357
0.37,58,False,0.34558308919270836,0.007675745971788436
0.37,59,False,0.3490824381510417,0.008979631406391544
0.37,6,False,0.34822998046875,0.009642248910310583
0.37,60,False,0.35099894205729165,0.007491108128993107
0.37,61,False,0.3481831868489583,0.009387946240979276
0.37,62,False,0.34913533528645835,0.008403659399711409
0.37,63,False,0.3502298990885417,0.011904078436288532
0.37,7,False,0.349261474609375,0.009419567746112831
0.37,8,False,0.35135294596354166,0.009006752719021583
0.37,9,False,0.3515523274739583,0.008891547757625516
0.45,0,False,0.3430257161458333,0.005199099939244924
0.45,1,False,0.3421549479166667,0.00469189896626741
0.45,10,False,0.3427510579427083,0.00614373716879292
0.45,11,False,0.34223836263020835,0.00501360084844327
0.45,12,False,0.34230143229166665,0.005396969819145577
0.45,13,False,0.34100138346354164,0.0032994562733856324
0.45,14,False,0.3412699381510417,0.0050065320613477534
0.45,15,False,0.34298502604166664,0.004919921581548797
0.45,16,False,0.34245402018229165,0.003934651544588238
0.45,17,False,0.34219156901041664,0.004140827405928777
0.45,18,False,0.3429768880208333,0.005634866937982299
0.45,19,False,0.34285888671875,0.005251166327667315
0.45,2,False,0.34266560872395835,0.005492569125889398
0.45,20,False,0.3422139485677083,0.005253423773424571
0.45,21,False,0.34051717122395836,0.0037918336092699107
0.45,22,False,0.343170166015625,0.006441272085692242
0.45,23,False,0.341888427734375,0.005004876609736375
0.45,24,False,0.3427836100260417,0.005646704974227523
0.45,25,False,0.34066162109375,0.004152621997064694
0.45,26,False,0.34170125325520834,0.004546270668241056
0.45,27,False,0.343017578125,0.004517536238451289
0.45,28,False,0.342279052734375,0.004686380623572168
0.45,29,False,0.3420328776041667,0.004958788321961096
0.45,3,False,0.34228515625,0.0050630737654573715
0.45,30,False,0.34320068359375,0.004080387739818253
0.45,31,False,0.34305216471354166,0.005304178268093298
0.45,32,False,0.343695068359375,0.006327206855068942
0.45,33,False,0.34186197916666666,0.0032470448173471736
0.45,34,False,0.34294230143229165,0.005298931599664488
0.45,35,False,0.3431396484375,0.004979087288940706
0.45,36,False,0.34277140299479164,0.0063729098478656765
0.45,37,False,0.342236328125,0.004604289811272587
0.45,38,False,0.34216105143229164,0.004921404178578026
0.45,39,False,0.34289754231770836,0.005179208144837407
0.45,4,False,0.34453125,0.006158149845640102
0.45,40,False,0.3433451334635417,0.005166677549950612
0.45,41,False,0.34392903645833334,0.004782340676786289
0.45,42,False,0.342529296875,0.0055418443029897286
